index,avg_pcc,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,scam,username,age,gender,location,ethnicity,occupation,marital_status,children,religion,sexual_orientation,sex,description,age_bin,description_set,description_stem,description_stem_set
51972,20661.35992721478,51972,51976,1105,1,superwoman12345,35.0,female,"long beach, california, united states",white,self employed,single,,,,female,"am a loving and caring gentle woman with a very nice heart.i am full of life and i love everything in life.i am a very optimistic gentle woman and i have a positive outlook on life.i love to laugh and be happy at all times. i also like to make others around me laugh and be happy.i am a hard working woman.i love traveling all over the world as i like to learn more about people and their cultures.i am a very educated woman who has a lot of knowledge, wisdom and understanding.i am ready to try anything once,if its good,i will do it again.( meaning i will remain in that good thing forever).am a nice woman but no man,therefore,i am looking for a man, who wants to be loved 100% and in return he will love me the same way.am serious,loving,caring humble ,faithful,honest and very easy going person.
",31-40,"{'happy', '100', 'remain', 'nice', 'anything', 'traveling', 'life', 'hearti', 'caring', 'understandingi', 'times', 'laugh', 'humble', 'full', 'gentle', 'working', 'love', 'faithful', 'woman', 'learn', 'meaning', 'looking', 'wisdom', 'everything', 'lifei', 'serious', 'am', 'man', 'good', 'wayam', 'educated', 'lot', 'ready', 'loved', 'therefore', 'person', 'hard', 'culturesi', 'thing', 'going', 'wants', 'like', 'knowledge', 'outlook', 'make', 'return', 'optimistic', 'try', 'positive', 'easy', 'people', 'around', 'happyi', 'womani', 'others', 'also', 'forever', 'world', 'loving', 'honest'}",love care gentl woman nice hearti full life love everyth lifei optimist gentl woman posit outlook lifei love laugh happi time also like make other around laugh happyi hard work womani love travel world like learn peopl culturesi educ woman lot knowledg wisdom understandingi readi tri anyth good mean remain good thing forev am nice woman man therefor look man want love 100 return love wayam seriou love care humbl faith honest easi go person,"{'100', 'remain', 'nice', 'posit', 'gentl', 'hearti', 'life', 'other', 'work', 'understandingi', 'look', 'seriou', 'laugh', 'happi', 'full', 'travel', 'everyth', 'forev', 'time', 'love', 'woman', 'learn', 'faith', 'wisdom', 'therefor', 'lifei', 'am', 'man', 'want', 'good', 'wayam', 'lot', 'person', 'hard', 'culturesi', 'anyth', 'thing', 'easi', 'like', 'outlook', 'make', 'return', 'tri', 'mean', 'humbl', 'go', 'knowledg', 'care', 'around', 'happyi', 'womani', 'peopl', 'also', 'educ', 'readi', 'optimist', 'world', 'honest'}"
54758,20661.359483730907,54758,54785,1302,1,ivan900,41.0,male,"edison, new jersey, united states",hispanic,supply,single,,,,male,"i’m passionate and young at heart which helps with a sense of humor.i’m casual, easy going, sarcastic and chivalrous!i strive to be a gentleman and take pride in treating my woman with dignity and respect.the desire of my heart is that i meet and grow to love the woman with whom i hope to spend the rest of my life i look to try to stay on an even like with someone i just meet and remain focused and positive while being a good listener. i am a very open minded, down-to-earth, laid back, eclectic and modest man who has lots of love to give. although i haven’t had successful relationships in the past. i know what i am looking for in a permanent commitment. i’m not looking for someone i can live with but looking for someone i can’t live without. people focus so much on the physical or financial attributes of a person, that the fail to think about their lives with that person. several years down the road for me, it is all about how the person makes me feel inside. looks fade, money is spent(you never know when either of those things will be exhausted), but who you are on the inside never dies.
",41-50,"{'remain', 'several', 'love', 'pride', 'even', 'without', 'road', 'young', 'laid', 'stay', 'makes', 'fade', 'chivalrous', 'person', 'going', 'hope', 'treating', 'heart', 'years', 'listener', 'sarcastic', 'commitment', 'minded', 'life', 'look', 'spend', 'take', 'although', 'looking', 'rest', 'eclectic', 'sense', 'man', 'lives', 'think', 'looks', 'live', 'dignity', 'open', 'either', 'fail', 'spent', 'back', 'easy', 'positive', 'gentleman', 'people', 'inside', 'helps', 'attributes', 'meet', 'feel', 'lots', 'strive', 'good', 'money', 'give', 'try', 'respectthe', 'past', 'exhausted', 'financial', 'casual', 'dies', 'permanent', 'woman', 'humori', 'relationships', 'downtoearth', 'successful', 'things', 'focused', 'desire', 'grow', 'know', 'physical', 'like', 'focus', 'never', 'modest', 'much', 'someone', 'passionate'}",passion young heart help sens humori casual easi go sarcast chivalr strive gentleman take pride treat woman digniti respectth desir heart meet grow love woman hope spend rest life look tri stay even like someon meet remain focus posit good listen open mind downtoearth laid back eclect modest man lot love give although success relationship past know look perman commit look someon live look someon live without peopl focu much physic financi attribut person fail think live person sever year road person make feel insid look fade money spent never know either thing exhaust insid never die,"{'remain', 'insid', 'mind', 'chivalr', 'sens', 'love', 'pride', 'even', 'without', 'road', 'young', 'laid', 'stay', 'fade', 'year', 'person', 'hope', 'heart', 'perman', 'physic', 'sarcast', 'life', 'look', 'help', 'spend', 'take', 'attribut', 'sever', 'although', 'relationship', 'rest', 'man', 'think', 'live', 'focu', 'open', 'either', 'fail', 'spent', 'make', 'treat', 'back', 'gentleman', 'desir', 'listen', 'meet', 'someon', 'feel', 'commit', 'strive', 'good', 'financi', 'money', 'give', 'passion', 'eclect', 'thing', 'easi', 'tri', 'go', 'exhaust', 'past', 'casual', 'posit', 'woman', 'humori', 'downtoearth', 'lot', 'die', 'grow', 'know', 'digniti', 'success', 'like', 'focus', 'respectth', 'never', 'modest', 'much', 'peopl'}"
51213,20661.35904293572,51213,51214,295,1,betty88,42.0,female,"lake elsinore, ca, usa",white,fashion,single,1-2 living with me,christian,straight,female,"i am a hard-working woman. i am very sociable and a good friend. i like to share a lot with my family. i am responsible, loving, attentive, and faithful. i wish i could have a good partner and thus have a family. i like to take care of my physical appearance because although the heart of a person is the main thing, i think that maintaining a good image also speaks of how we are as a person in terms of organization.
",41-50,"{'friend', 'sociable', 'take', 'faithful', 'woman', 'although', 'image', 'wish', 'maintaining', 'good', 'family', 'lot', 'think', 'thus', 'share', 'partner', 'person', 'physical', 'thing', 'main', 'like', 'could', 'terms', 'appearance', 'heart', 'organization', 'speaks', 'care', 'attentive', 'also', 'hardworking', 'loving', 'responsible'}",hardwork woman sociabl good friend like share lot famili respons love attent faith wish could good partner thu famili like take care physic appear although heart person main thing think maintain good imag also speak person term organ,"{'friend', 'hardwork', 'speak', 'take', 'love', 'organ', 'woman', 'faith', 'although', 'thu', 'wish', 'good', 'attent', 'lot', 'think', 'respons', 'share', 'partner', 'appear', 'person', 'maintain', 'thing', 'main', 'like', 'could', 'term', 'famili', 'heart', 'imag', 'care', 'also', 'physic', 'sociabl'}"
51578,20661.358997751355,51578,51580,693,1,sweetyemily,24.0,female,"california, usa",white,sales and marketing,single,no children,atheist,straight,female,"i am well-brought up, positive and energetic cheerful, careful and easy-going lady i am a cheerful lady i like to be romantic with someone i care for i love comfort to learn new things and enjoy life i am ready for family life
",21-30,"{'lady', 'new', 'life', 'careful', 'love', 'learn', 'things', 'family', 'enjoy', 'wellbrought', 'ready', 'energetic', 'easygoing', 'like', 'romantic', 'cheerful', 'positive', 'comfort', 'care', 'someone'}",wellbrought posit energet cheer care easygo ladi cheer ladi like romant someon care love comfort learn new thing enjoy life readi famili life,"{'new', 'cheer', 'posit', 'life', 'someon', 'love', 'learn', 'ladi', 'enjoy', 'wellbrought', 'romant', 'energet', 'thing', 'like', 'easygo', 'famili', 'comfort', 'care', 'readi'}"
55091,20661.358955297077,55091,55132,1649,1,johnsonsmith,51.0,male,"new york, united states",white,amry,widowed,,,,male,"i’m searching for a life partner. i want to find a lady who enjoys the opportunity, adventure and comfort of a successful life and is willing to contribute to making it even better. i’m looking for a beautiful lady who compliments me, is sexually satisfying, smart, elegant, funny, adventurous and a joy to be around
message:
good day ,
nice to meet you , i am johnson smith, from american soldier but i am stationed in afghanistan. i would like to know more about you. johnsonsgtsmith1@gmail.com
thanks
",51-60,"{'lady', 'nice', 'opportunity', 'joy', 'life', 'day', 'adventure', 'would', 'meet', 'even', 'looking', 'johnson', 'making', 'johnsonsgtsmith1', 'thanks', 'searching', 'want', 'successful', 'willing', 'satisfying', 'good', 'american', 'adventurous', 'smith', 'gmailcom', 'know', 'partner', 'sexually', 'soldier', 'smart', 'contribute', 'like', 'find', 'afghanistan', 'comfort', 'compliments', 'around', 'better', 'elegant', 'stationed', 'message', 'funny', 'enjoys', 'beautiful'}",search life partner want find ladi enjoy opportun adventur comfort success life will contribut make even better look beauti ladi compliment sexual satisfi smart eleg funni adventur joy around messag good day nice meet johnson smith american soldier station afghanistan would like know johnsonsgtsmith1 gmailcom thank,"{'nice', 'sexual', 'joy', 'life', 'look', 'satisfi', 'day', 'compliment', 'would', 'meet', 'thank', 'search', 'even', 'johnson', 'eleg', 'johnsonsgtsmith1', 'want', 'ladi', 'opportun', 'funni', 'good', 'enjoy', 'station', 'smith', 'gmailcom', 'contribut', 'know', 'partner', 'success', 'soldier', 'smart', 'like', 'make', 'beauti', 'adventur', 'find', 'afghanistan', 'comfort', 'around', 'better', 'messag', 'will', 'american'}"
54651,20661.35848004888,54651,54676,1193,1,stevenlove,57.0,male,"orlando, florida, united states",,engineer,widowed,,,,male,"i feel i am a man of integrity and a family provider. i think i am kind in heart and tender of soul. i am proud in the quality of what i do and responsible. i believe in taking care of a woman and treating her as a gift that god meant her to be. i also understand that making love is not just a physical act of two bodies, i would want someone that is kind, caring, loving, enjoys life, one that knows there is stress in life but doesn’t let it run her life, one that isn’t afraid to show and express their feelings, someone that agrees to disagree at times.
message:
hello there?
well i’m pretty new to this internet dating scene though.. well i was glancing through profiles when your fascinating profile and tender looking face with a nice smile pecked my interest that allowed me to contact you. i wish to know you more and what you looking for if you dont mind?
hope to talk more with you.
",51-60,"{'stress', 'new', 'kind', 'disagree', 'hello', 'nice', 'talk', 'quality', 'profile', 'meant', 'believe', 'understand', 'taking', 'life', 'caring', 'mind', 'times', 'would', 'enjoys', 'feelings', 'feel', 'scene', 'love', 'woman', 'profiles', 'let', 'agrees', 'looking', 'one', 'wish', 'knows', 'integrity', 'making', 'fascinating', 'want', 'man', 'soul', 'act', 'family', 'allowed', 'god', 'think', 'tender', 'run', 'two', 'though', 'dating', 'know', 'pretty', 'physical', 'smile', 'well', 'show', 'face', 'hope', 'dont', 'express', 'afraid', 'treating', 'glancing', 'heart', 'interest', 'care', 'pecked', 'gift', 'bodies', 'provider', 'also', 'someone', 'internet', 'message', 'proud', 'loving', 'responsible', 'contact'}",feel man integr famili provid think kind heart tender soul proud qualiti respons believ take care woman treat gift god meant also understand make love physic act two bodi would want someon kind care love enjoy life one know stress life let run life one afraid show express feel someon agre disagre time messag hello well pretti new internet date scene though well glanc profil fascin profil tender look face nice smile peck interest allow contact wish know look dont mind hope talk,"{'stress', 'new', 'kind', 'hello', 'nice', 'talk', 'profil', 'peck', 'meant', 'life', 'qualiti', 'understand', 'pretti', 'look', 'mind', 'would', 'disagre', 'take', 'feel', 'love', 'someon', 'woman', 'believ', 'time', 'scene', 'one', 'wish', 'want', 'man', 'soul', 'act', 'enjoy', 'god', 'think', 'tender', 'fascin', 'run', 'two', 'respons', 'know', 'though', 'smile', 'agre', 'well', 'make', 'show', 'provid', 'treat', 'face', 'dont', 'express', 'hope', 'afraid', 'date', 'famili', 'heart', 'integr', 'allow', 'bodi', 'interest', 'care', 'gift', 'also', 'messag', 'internet', 'proud', 'physic', 'let', 'contact', 'glanc'}"
54488,20661.3583844412,54488,54510,1027,1,nicolas,52.0,male,"cobleskill, new york, united states",white,engineer,divorced,,,,male,"am a nice and gentle man who care about the feelings of a woman, i like visiting new places and making new friend, share new ideas together and above all i need a caring woman to spend time with in relationship/marriage.
",51-60,"{'friend', 'new', 'ideas', 'nice', 'caring', 'spend', 'feelings', 'gentle', 'places', 'time', 'woman', 'together', 'need', 'relationshipmarriage', 'making', 'man', 'share', 'like', 'care', 'visiting'}",nice gentl man care feel woman like visit new place make new friend share new idea togeth need care woman spend time relationshipmarriag,"{'friend', 'new', 'nice', 'gentl', 'togeth', 'spend', 'feel', 'time', 'woman', 'need', 'place', 'relationshipmarriag', 'man', 'idea', 'visit', 'share', 'like', 'make', 'care'}"
52919,20661.35829331661,52919,52930,2062,1,zerenab,31.0,female,"florida, or dayton, ohio, or carrollton, kentucky, united states",white,self employment,single,,,,female,"i am a serious and mature woman, with good values-learned at home. family is the first for me. i am respectful, honest, neat, organized and hardworking. i wish to find a good person to raise a pretty family. i like to keep my word and i expect the same from the others.
i need a sincere gentleman with good manners and intentions, respectful and detailing; somebody who likes to standout in work as much as in life. a man with good feelings who believes in honesty and will be my perfect man.
message:
how are you doing ? am zerenab and i will like to let you know that you have got a nice profile and pics on here and i will love to share many intimate things in common with you.am honest woman,single,fun,and romantics so i will love to read back from you to tell you more about me…please can i get to know you more and what your name ?
       
",31-40,"{'valueslearned', 'nice', 'standout', 'profile', 'life', 'work', 'respectful', 'many', 'neat', 'feelings', 'tell', 'love', 'woman', 'youam', 'need', 'raise', 'fun', 'wish', 'pics', 'serious', 'intentions', 'get', 'organized', 'man', 'things', 'good', 'sincere', 'family', 'intimate', 'first', 'expect', 'detailing', 'know', 'meplease', 'share', 'person', 'pretty', 'somebody', 'like', 'manners', 'likes', 'single', 'home', 'believes', 'romantics', 'name', 'keep', 'zerenab', 'got', 'back', 'find', 'word', 'common', 'read', 'gentleman', 'much', 'others', 'honesty', 'hardworking', 'message', 'mature', 'perfect', 'let', 'honest'}",seriou matur woman good valueslearn home famili first respect honest neat organ hardwork wish find good person rais pretti famili like keep word expect other need sincer gentleman good manner intent respect detail somebodi like standout work much life man good feel believ honesti perfect man messag zerenab like let know got nice profil pic love share mani intim thing common youam honest woman singl fun romant love read back tell mepleas get know name,"{'nice', 'detail', 'standout', 'profil', 'pic', 'other', 'hardwork', 'work', 'seriou', 'pretti', 'manner', 'somebodi', 'life', 'intim', 'neat', 'tell', 'mepleas', 'feel', 'organ', 'love', 'woman', 'believ', 'mani', 'youam', 'back', 'need', 'fun', 'wish', 'respect', 'get', 'man', 'good', 'first', 'expect', 'romant', 'know', 'share', 'person', 'thing', 'like', 'intent', 'home', 'name', 'keep', 'sincer', 'valueslearn', 'zerenab', 'find', 'word', 'famili', 'got', 'common', 'rais', 'gentleman', 'singl', 'read', 'much', 'honesti', 'messag', 'matur', 'perfect', 'let', 'honest'}"
56626,20661.357797897894,56626,56700,3219,1,terry,45.0,male,"orlando, florida or bronx new york, united states",,,,,,,male,"i am an easy going man..i am simple,open minded,truthful,kind,truth worthy,above all god fearing,i like to enjoy life to the fullest with the right woman for me..i want someone i can trust and that will trust me,someone that is ready to settle down,someone that is not here for mind games because am really tired of being alone..
message:
i am terry by name i am looking for a good woman and cool and to be love i am looking for serious love and a woman to marry and i like u on your pic ok so can will be friend
yes baby ok is this terryrandy19@yahoo.com

			
				
			
			
				
			
			
				
			
			
				
			
		
",41-50,"{'friend', 'kind', 'minded', 'really', 'pic', 'terryrandy19', 'games', 'life', 'mind', 'trust', 'u', 'love', 'woman', 'looking', 'truth', 'serious', 'want', 'man', 'terry', 'good', 'ok', 'enjoy', 'god', 'marry', 'ready', 'right', 'open', 'fullest', 'settle', 'cool', 'going', 'truthful', 'like', 'baby', 'yahoocom', 'worthy', 'name', 'tired', 'fearing', 'easy', 'alone', 'yes', 'someone', 'message', 'simple'}",easi go man simpl open mind truth kind truth worthi god fear like enjoy life fullest right woman want someon trust trust someon readi settl someon mind game realli tire alon messag terri name look good woman cool love look seriou love woman marri like u pic ok friend ye babi ok terryrandy19 yahoocom,"{'friend', 'kind', 'tire', 'pic', 'terryrandy19', 'life', 'look', 'mind', 'trust', 'seriou', 'terri', 'u', 'someon', 'love', 'woman', 'game', 'truth', 'alon', 'want', 'man', 'simpl', 'fear', 'good', 'ok', 'enjoy', 'god', 'worthi', 'ye', 'right', 'open', 'realli', 'fullest', 'cool', 'easi', 'like', 'yahoocom', 'name', 'babi', 'marri', 'go', 'settl', 'messag', 'readi'}"
54321,20661.357701587996,54321,54341,858,1,patrickwillson,57.0,male,"beverly hills, california, united states",white,project manager,widowed,,,,male,"i believe that every relationship starts with a great friendship.i am an honest and caring person and i hope you would be too. i believe honesty is the best policy. i like to experience new things
message:
hello pretty the way you smile is quite enough to convince the public that you are a passionate, compassionate,affectionate and spontaneous lady that enjoys the company of intelligent people..you don’t need to be emphasizing on it,your profile pic has done the work for you….i am patrick,i am attracted to you and i will be glad to be a friend…here you can contact me by my private email (patrickwillson900@gmail.com)…i fold my hands waiting to hear from you…..
 
",51-60,"{'best', 'lady', 'policy', 'new', 'enough', 'emphasizing', 'hello', 'patrickwillson900', 'pic', 'profile', 'contact', 'believe', 'work', 'great', 'caring', 'starts', 'would', 'intelligent', 'compassionate', 'need', 'attracted', 'relationship', 'spontaneous', 'glad', 'things', 'affectionate', 'email', 'youi', 'private', 'public', 'quite', 'convince', 'gmailcom', 'patrick', 'i', 'person', 'pretty', 'hear', 'way', 'like', 'smile', 'hope', 'friendshipi', 'company', 'you', 'fold', 'hands', 'every', 'experience', 'waiting', 'people', 'done', 'honesty', 'friendhere', 'message', 'enjoys', 'passionate', 'honest'}",believ everi relationship start great friendshipi honest care person hope would believ honesti best polici like experi new thing messag hello pretti way smile quit enough convinc public passion compassion affection spontan ladi enjoy compani intellig peopl need emphas profil pic done work youi patrick attract glad friendher contact privat email patrickwillson900 gmailcom i fold hand wait hear you,"{'best', 'patrickwillson900', 'enough', 'new', 'hello', 'profil', 'pic', 'contact', 'convinc', 'work', 'great', 'pretti', 'would', 'compani', 'hand', 'believ', 'need', 'relationship', 'compassion', 'glad', 'ladi', 'email', 'affection', 'intellig', 'emphas', 'enjoy', 'youi', 'public', 'privat', 'quit', 'gmailcom', 'patrick', 'polici', 'passion', 'experi', 'everi', 'person', 'i', 'hear', 'way', 'thing', 'like', 'smile', 'spontan', 'hope', 'friendshipi', 'you', 'fold', 'care', 'wait', 'peopl', 'start', 'honesti', 'messag', 'done', 'friendher', 'attract', 'honest'}"
51119,20661.35696551745,51119,51120,201,1,ranthy,38.0,female,"madrid, spain",asian,student,single,want children,christian,straight,female,"am single simple honest also cheerful even caring and i do treat people the way i want to be treated ,presently now am looking for honest straight forward person who we will always been happy together both bad and good time !!
",31-40,"{'happy', 'always', 'presently', 'caring', 'bad', 'time', 'together', 'even', 'looking', 'want', 'forward', 'good', 'treated', 'straight', 'person', 'way', 'single', 'treat', 'cheerful', 'people', 'also', 'simple', 'honest'}",singl simpl honest also cheer even care treat peopl way want treat present look honest straight forward person alway happi togeth bad good time,"{'cheer', 'look', 'alway', 'happi', 'togeth', 'bad', 'time', 'even', 'want', 'simpl', 'forward', 'good', 'straight', 'person', 'way', 'treat', 'singl', 'care', 'peopl', 'also', 'present', 'honest'}"
53976,20661.356945654992,53976,53994,466,1,douglas02044,61.0,male,,white,military doctor,widowed,1-2 children living with me,christian,straight,male,"easy going with my life
",61-70,"{'easy', 'going', 'life'}",easi go life,"{'easi', 'go', 'life'}"
55744,20661.35690664841,55744,55807,2324,1,coxrobertalfred,52.0,male,"san diego, california, united states",white,engineer,widowed,,,,male,"i am an attractive, kind and very affectionate person who is active , i am a warm, caring, friendly person who enjoys being around people , especially when passing time with my son and i always treasure our time together . i would like to meet a woman to share life with, while each of us would have space to do our own thing. i and my son are very close , he will say i’m a great dad who will always be there when needed .he is my life and mean so much to me
",51-60,"{'dad', 'kind', 'always', 'close', 'life', 'passing', 'caring', 'great', 'needed', 'would', 'meet', 'space', 'time', 'woman', 'together', 'say', 'attractive', 'affectionate', 'he', 'share', 'person', 'thing', 'warm', 'like', 'son', 'mean', 'friendly', 'treasure', 'people', 'around', 'especially', 'us', 'much', 'active', 'enjoys'}",attract kind affection person activ warm care friendli person enjoy around peopl especi pass time son alway treasur time togeth would like meet woman share life us would space thing son close say great dad alway need he life mean much,"{'dad', 'pass', 'kind', 'close', 'life', 'great', 'alway', 'togeth', 'would', 'meet', 'space', 'treasur', 'time', 'woman', 'need', 'say', 'affection', 'enjoy', 'friendli', 'he', 'share', 'person', 'thing', 'warm', 'like', 'son', 'mean', 'activ', 'especi', 'care', 'much', 'around', 'us', 'peopl', 'attract'}"
51468,20661.356848700747,51468,51469,551,1,lisa25,31.0,female,,,military,single,want children,christian,straight,female,"i am proud, confident and a happy person and i know what i want in life. i have a clear vision and mission for my life and i am always on the go for it. i am a virgo, straight forward, and goal oriented. i am well educated, alert, financially stable and a successful professional. i believe that love, respect and trust are the bases for a successful relationship. i also believe that god has someone special for everyone out there. so i came here to find my special one.
hello dear, i have gone through your profile and found it interesting, please contact me through my email ( lisadanis25@gmail.com ), so that we will know each other better and exchange pictures.thanks
",31-40,"{'happy', 'always', 'hello', 'dear', 'picturesthanks', 'profile', 'life', 'believe', 'stable', 'trust', 'alert', 'bases', 'love', 'came', 'one', 'gone', 'relationship', 'lisadanis25', 'respect', 'want', 'exchange', 'virgo', 'forward', 'successful', 'email', 'confident', 'educated', 'god', 'found', 'straight', 'gmailcom', 'know', 'please', 'person', 'oriented', 'well', 'financially', 'interesting', 'find', 'go', 'everyone', 'professional', 'vision', 'better', 'also', 'goal', 'mission', 'clear', 'someone', 'proud', 'special', 'contact'}",proud confid happi person know want life clear vision mission life alway go virgo straight forward goal orient well educ alert financi stabl success profession believ love respect trust base success relationship also believ god someon special everyon came find special one hello dear gone profil found interest pleas contact email lisadanis25 gmailcom know better exchang picturesthank,"{'everyon', 'hello', 'dear', 'orient', 'profil', 'life', 'exchang', 'trust', 'alert', 'profession', 'alway', 'happi', 'pleas', 'someon', 'love', 'believ', 'came', 'stabl', 'confid', 'one', 'relationship', 'gone', 'lisadanis25', 'respect', 'want', 'virgo', 'forward', 'email', 'god', 'financi', 'base', 'picturesthank', 'found', 'straight', 'gmailcom', 'know', 'person', 'success', 'well', 'find', 'go', 'interest', 'vision', 'educ', 'better', 'also', 'goal', 'mission', 'clear', 'proud', 'special', 'contact'}"
55075,20661.35657734737,55075,55116,1633,1,sammy,43.0,male,"montevideo, uruguay",black,engineer,single,,,,male,"am a warm and passionate person who is looking for a loving and committed relationship, am searching for a special woman to adore me and treat me like a king and you thrive on treating my special woman like a queen. i enjoy being active and breaking a sweat as well as cuddling on the couch with my woman to watch a great movie
",41-50,"{'queen', 'adore', 'great', 'cuddling', 'couch', 'committed', 'woman', 'looking', 'relationship', 'searching', 'movie', 'breaking', 'enjoy', 'king', 'person', 'warm', 'like', 'well', 'sweat', 'treat', 'watch', 'treating', 'loving', 'active', 'special', 'thrive', 'passionate'}",warm passion person look love commit relationship search special woman ador treat like king thrive treat special woman like queen enjoy activ break sweat well cuddl couch woman watch great movi,"{'queen', 'look', 'great', 'couch', 'love', 'woman', 'commit', 'search', 'relationship', 'movi', 'ador', 'enjoy', 'king', 'break', 'passion', 'person', 'warm', 'like', 'well', 'sweat', 'treat', 'watch', 'activ', 'cuddl', 'special', 'thrive'}"
54714,20661.35623249363,54714,54741,1258,1,michaelslater,52.0,male,"los angeles, california, united states",white,self employed,widowed,,,,male,"i feel i am a man of integrity and a family provider. i think i am kind in heart and tender of soul. i am proud in the quality of what i do and responsible. i believe in taking care of a woman and treating her as a gift that god meant her to be. i also understand that making love is not just a physical act of two bodies…..i would want someone that is kind, caring, loving, enjoys life, one that knows there is stress in life..but doesn’t let it run her life, one that isn’t afraid to show and express their feelings, someone that agrees to disagree at times.
message:
hello,,how are you doing and how was the life treating you over there?? am new to this online dating site and i will like to know more about you if you don’t mind.. i’m michael, i’m seeking for a long term relationship..your profile was very well written and intriguing. you’re a woman that knows what she wants, i am a man that knows what i need and it is exactly the same, but my luck, you live in another state.my email address (mrmichaelslaterr@gmail.com) or text me on (415) 878-5399 i will be looking forward to your respond…
michael slater…
",51-60,"{'long', 'profile', 'taking', 'mind', 'how', 'love', 'agrees', 'one', 'integrity', 'want', 'forward', 'email', 'gmailcom', 'seeking', 'express', 'treating', 'heart', 'care', 'gift', 'bodies', 'also', 'proud', 'loving', 'responsible', 'hello', 'meant', 'life', 'understand', 'looking', 'relationship', 'making', 'man', 'act', 'god', 'think', 'text', 'live', 'two', 'statemy', 'afraid', 'another', 'mrmichaelslaterr', 'message', 'let', 'stress', 'kind', 'respond', 'believe', 'caring', 'feelings', 'feel', 'exactly', 'need', 'site', 'luck', 'run', '415', 'wants', 'show', 'intriguing', 'address', 'enjoys', 'new', 'disagree', 'quality', 'times', 'would', 'woman', 'written', 'online', 'knows', 'soul', 'slater', 'family', 'tender', '8785399', 'know', 'dating', 'physical', 'like', 'well', 'term', 'provider', 'someone', 'michael'}",feel man integr famili provid think kind heart tender soul proud qualiti respons believ take care woman treat gift god meant also understand make love physic act two bodi would want someon kind care love enjoy life one know stress life let run life one afraid show express feel someon agre disagre time messag hello how life treat new onlin date site like know mind michael seek long term relationship profil well written intrigu woman know want man know need exactli luck live anoth statemi email address mrmichaelslaterr gmailcom text 415 8785399 look forward respond michael slater,"{'long', 'mind', 'intrigu', 'how', 'love', 'one', 'want', 'forward', 'email', 'enjoy', 'gmailcom', 'provid', 'express', 'heart', 'care', 'gift', 'also', 'messag', 'proud', 'physic', 'hello', 'meant', 'life', 'qualiti', 'understand', 'look', 'take', 'relationship', 'man', 'act', 'god', 'think', 'text', 'live', 'two', 'respons', 'exactli', 'make', 'treat', 'afraid', 'anoth', 'bodi', 'mrmichaelslaterr', 'let', 'stress', 'kind', 'respond', 'disagre', 'feel', 'someon', 'time', 'need', 'site', 'luck', 'run', '415', 'agre', 'show', 'famili', 'statemi', 'address', 'new', 'profil', 'would', 'woman', 'believ', 'seek', 'written', 'soul', 'slater', 'tender', '8785399', 'know', 'like', 'well', 'term', 'date', 'integr', 'michael', 'onlin'}"
53212,20661.356125411294,53212,53227,2359,1,damon11,30.0,female,"new york, united states",black,teacher,single,,,,female,"i’m looking for an open, kind, serious, confident, cheerful, responsible man, who is ready to take me for who i am, i hope to create a happy, secure relationship with a nice man, i would love to have a loving and happy home in a nice house where everyone feels good to come home to, i think a man must take care of his woman and (family) first,i have a dream to meet the person with whom it is possible to live my life with.
",31-40,"{'happy', 'kind', 'nice', 'life', 'would', 'create', 'take', 'meet', 'love', 'woman', 'feels', 'looking', 'relationship', 'serious', 'dream', 'man', 'good', 'family', 'confident', 'house', 'ready', 'think', 'first', 'possible', 'live', 'open', 'person', 'secure', 'come', 'must', 'home', 'hope', 'cheerful', 'everyone', 'care', 'loving', 'responsible'}",look open kind seriou confid cheer respons man readi take hope creat happi secur relationship nice man would love love happi home nice hous everyon feel good come home think man must take care woman famili first dream meet person possibl live life,"{'everyon', 'kind', 'cheer', 'nice', 'look', 'life', 'seriou', 'happi', 'would', 'meet', 'take', 'feel', 'love', 'secur', 'woman', 'confid', 'relationship', 'dream', 'man', 'good', 'hous', 'think', 'creat', 'first', 'live', 'open', 'respons', 'person', 'come', 'must', 'home', 'hope', 'famili', 'possibl', 'care', 'readi'}"
